Entering constructor for: ReviewPal.ReviewPal2013.DrSmellPackage
Entering Initialize() of: ReviewPal.ReviewPal2013.DrSmellPackage
2022-09-24 03:44:13Z : PB = 240447488 : In   : ---------------------------- StyleCop.StyleCopCore..ctor(environment=<null>, hostTag=<null>)
2022-09-24 09:13:18Z : PB = 447201280 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:13:18Z : PB = 447201280 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:13:18Z : PB = 447082496 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:13:18Z : PB = 447082496 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:13:18Z : PB = 447082496 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:13:18Z : PB = 450678784 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:13:18Z : PB = 450678784 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:13:18Z : PB = 450678784 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:13:18Z : PB = 450678784 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:13:18Z : PB = 450678784 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:13:18Z : PB = 450678784 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:13:19Z : PB = 450678784 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:13:19Z : PB = 450678784 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:13:19Z : PB = 454107136 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:13:19Z : PB = 454107136 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:13:19Z : PB = 454107136 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:13:19Z : PB = 454107136 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:13:19Z : PB = 454107136 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:13:19Z : PB = 454062080 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:13:19Z : PB = 454062080 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:13:19Z : PB = 454062080 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:13:19Z : PB = 457576448 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:13:19Z : PB = 457576448 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:13:19Z : PB = 457576448 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:13:19Z : PB = 457576448 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2022-09-24 09:13:19Z : PB = 457576448 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2022-09-24 09:13:19Z : PB = 457576448 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2022-09-24 09:13:19Z : PB = 457576448 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2022-09-24 09:13:19Z : PB = 457576448 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2022-09-24 09:13:19Z : PB = 457576448 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
2022-09-24 09:13:20Z : PB = 458301440 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2022-09-24 09:13:20Z : PB = 458301440 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2022-09-24 09:13:20Z : PB = 458301440 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-09-24 09:14:01Z : PB = 458006528 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2022-09-24 09:14:01Z : PB = 458108928 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-09-24 09:14:01Z : PB = 458108928 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 1])
2022-09-24 09:14:01Z : PB = 458575872 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 1], ignoreCache=True, settingsPath=<null>)
2022-09-24 09:14:01Z : PB = 458776576 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2022-09-24 09:14:01Z : PB = 458776576 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2022-09-24 09:14:01Z : PB = 458108928 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2022-09-24 09:14:01Z : PB = 458108928 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:14:01Z : PB = 458117120 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:14:01Z : PB = 458117120 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:14:01Z : PB = 458117120 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:14:01Z : PB = 458117120 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:14:01Z : PB = 443068416 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:14:01Z : PB = 443068416 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:14:01Z : PB = 443068416 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:14:01Z : PB = 443068416 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:14:01Z : PB = 443068416 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:14:01Z : PB = 443068416 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:14:01Z : PB = 443068416 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:14:01Z : PB = 443068416 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:14:01Z : PB = 442540032 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:14:01Z : PB = 442540032 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:14:01Z : PB = 442540032 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:14:01Z : PB = 442540032 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:14:01Z : PB = 442540032 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:14:01Z : PB = 442519552 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:14:01Z : PB = 442519552 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:14:01Z : PB = 442519552 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:14:02Z : PB = 443211776 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:14:02Z : PB = 443211776 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:14:02Z : PB = 443211776 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:14:02Z : PB = 443211776 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:14:02Z : PB = 443211776 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:14:02Z : PB = 442515456 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:14:02Z : PB = 442515456 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:14:02Z : PB = 442515456 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:14:02Z : PB = 443060224 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:14:02Z : PB = 443060224 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:14:02Z : PB = 443060224 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:14:02Z : PB = 443060224 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:14:02Z : PB = 443060224 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:14:02Z : PB = 443060224 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:14:02Z : PB = 443060224 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:14:02Z : PB = 443060224 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:14:02Z : PB = 446107648 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:14:02Z : PB = 446107648 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:14:02Z : PB = 446107648 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:14:02Z : PB = 446107648 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:14:02Z : PB = 446107648 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:14:02Z : PB = 445427712 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:14:02Z : PB = 445427712 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:14:02Z : PB = 444104704 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:14:02Z : PB = 447434752 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:14:02Z : PB = 447434752 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:14:02Z : PB = 447434752 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:14:02Z : PB = 447434752 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:14:02Z : PB = 447434752 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:14:02Z : PB = 447434752 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:14:02Z : PB = 447434752 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:14:02Z : PB = 447434752 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:14:02Z : PB = 448114688 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:14:02Z : PB = 448114688 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:14:02Z : PB = 448114688 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:14:02Z : PB = 448114688 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:14:02Z : PB = 448012288 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:14:02Z : PB = 448012288 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:14:02Z : PB = 448012288 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:14:02Z : PB = 448012288 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:14:02Z : PB = 448118784 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:14:02Z : PB = 448118784 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:14:02Z : PB = 448118784 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:14:02Z : PB = 448118784 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:14:02Z : PB = 448577536 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:14:02Z : PB = 448577536 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:14:02Z : PB = 448577536 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:14:02Z : PB = 448577536 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:14:02Z : PB = 448544768 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:14:02Z : PB = 448544768 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:14:02Z : PB = 448544768 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:14:02Z : PB = 448544768 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:14:02Z : PB = 448544768 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:14:02Z : PB = 448348160 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:14:02Z : PB = 448348160 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:14:02Z : PB = 448348160 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:14:03Z : PB = 448520192 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:14:03Z : PB = 448520192 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:14:03Z : PB = 448520192 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:14:03Z : PB = 448520192 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:14:03Z : PB = 448520192 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:14:03Z : PB = 448520192 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:14:03Z : PB = 448520192 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 09:14:03Z : PB = 448520192 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 09:14:03Z : PB = 451305472 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 09:14:03Z : PB = 451305472 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 09:14:03Z : PB = 451305472 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 09:14:03Z : PB = 451305472 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2022-09-24 09:14:03Z : PB = 451305472 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2022-09-24 09:14:03Z : PB = 451305472 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2022-09-24 09:14:03Z : PB = 451305472 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2022-09-24 09:14:03Z : PB = 451305472 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2022-09-24 09:14:03Z : PB = 451305472 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
2022-09-24 09:14:06Z : PB = 451133440 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2022-09-24 09:14:06Z : PB = 451133440 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2022-09-24 09:14:06Z : PB = 451133440 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-09-24 09:15:04Z : PB = 441131008 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2022-09-24 09:15:05Z : PB = 441294848 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-09-24 09:15:05Z : PB = 441294848 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2022-09-24 09:15:05Z : PB = 441962496 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 1])
2022-09-24 09:15:05Z : PB = 441962496 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 1], ignoreCache=True, settingsPath=<null>)
2022-09-24 09:15:05Z : PB = 441962496 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2022-09-24 09:15:05Z : PB = 441294848 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2022-09-24 09:15:05Z : PB = 441294848 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 09:15:05Z : PB = 441303040 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 09:15:05Z : PB = 441303040 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 09:15:05Z : PB = 441303040 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
