Entering constructor for: ReviewPal.ReviewPal2013.DrSmellPackage
Entering Initialize() of: ReviewPal.ReviewPal2013.DrSmellPackage
2022-12-01 16:09:36Z : PB = 370659328 : In   : ---------------------------- StyleCop.StyleCopCore..ctor(environment=<null>, hostTag=<null>)
2022-12-01 16:11:23Z : PB = 458301440 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:11:23Z : PB = 458301440 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:11:24Z : PB = 458301440 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:11:24Z : PB = 461750272 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:11:24Z : PB = 461750272 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:11:24Z : PB = 461750272 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:11:24Z : PB = 461750272 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:11:24Z : PB = 461750272 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:11:24Z : PB = 461750272 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:11:24Z : PB = 461750272 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:11:24Z : PB = 461750272 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:11:24Z : PB = 464789504 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:11:24Z : PB = 464855040 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:11:24Z : PB = 464920576 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:11:24Z : PB = 464986112 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:11:24Z : PB = 465117184 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:11:24Z : PB = 466432000 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:11:24Z : PB = 466563072 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:11:24Z : PB = 466628608 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:11:24Z : PB = 473169920 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:11:24Z : PB = 473169920 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:11:24Z : PB = 473169920 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:11:24Z : PB = 473169920 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:11:24Z : PB = 473169920 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:11:24Z : PB = 473169920 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:11:24Z : PB = 473169920 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:11:24Z : PB = 473169920 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:11:24Z : PB = 478474240 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:11:24Z : PB = 478474240 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:11:24Z : PB = 478474240 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:11:24Z : PB = 478474240 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:11:24Z : PB = 478474240 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:11:24Z : PB = 479330304 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:11:24Z : PB = 479330304 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:11:24Z : PB = 479330304 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:11:24Z : PB = 485376000 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:11:24Z : PB = 485376000 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:11:24Z : PB = 485376000 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:11:24Z : PB = 485376000 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:11:24Z : PB = 485376000 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:11:24Z : PB = 485376000 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:11:24Z : PB = 485376000 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:11:24Z : PB = 485376000 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:11:24Z : PB = 491974656 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:11:24Z : PB = 491974656 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:11:24Z : PB = 491974656 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:11:24Z : PB = 491974656 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2022-12-01 16:11:24Z : PB = 491974656 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2022-12-01 16:11:24Z : PB = 491974656 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2022-12-01 16:11:24Z : PB = 491974656 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2022-12-01 16:11:24Z : PB = 491974656 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2022-12-01 16:11:24Z : PB = 491974656 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
2022-12-01 16:11:26Z : PB = 491782144 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2022-12-01 16:11:26Z : PB = 491782144 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2022-12-01 16:11:26Z : PB = 491782144 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-12-01 16:15:23Z : PB = 448172032 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2022-12-01 16:15:23Z : PB = 448217088 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-12-01 16:15:23Z : PB = 448659456 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2022-12-01 16:15:23Z : PB = 448659456 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 2])
2022-12-01 16:15:23Z : PB = 448659456 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 2], ignoreCache=True, settingsPath=<null>)
2022-12-01 16:15:23Z : PB = 448663552 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2022-12-01 16:15:23Z : PB = 448663552 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2022-12-01 16:15:23Z : PB = 447799296 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:15:23Z : PB = 447901696 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:15:23Z : PB = 447901696 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:15:23Z : PB = 447901696 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:15:23Z : PB = 447901696 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:15:24Z : PB = 449683456 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:15:24Z : PB = 449683456 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:15:24Z : PB = 449568768 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:15:24Z : PB = 449568768 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:15:24Z : PB = 449568768 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:15:24Z : PB = 449568768 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:15:24Z : PB = 449568768 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:15:24Z : PB = 449568768 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:15:24Z : PB = 452583424 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:15:24Z : PB = 452583424 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:15:24Z : PB = 452583424 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:15:24Z : PB = 452583424 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:15:24Z : PB = 452583424 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:15:24Z : PB = 451772416 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:15:24Z : PB = 451772416 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:15:24Z : PB = 451772416 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:15:24Z : PB = 455196672 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:15:24Z : PB = 455196672 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:15:24Z : PB = 455196672 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:15:24Z : PB = 455196672 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:15:24Z : PB = 455196672 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:15:24Z : PB = 455196672 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:15:24Z : PB = 455196672 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:15:24Z : PB = 455196672 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:15:24Z : PB = 459145216 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:15:24Z : PB = 459145216 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:15:24Z : PB = 459145216 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:15:24Z : PB = 459145216 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:15:24Z : PB = 459145216 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:15:24Z : PB = 459145216 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:15:24Z : PB = 459145216 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:15:24Z : PB = 459145216 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:15:24Z : PB = 462516224 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:15:24Z : PB = 462516224 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:15:24Z : PB = 462516224 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:15:24Z : PB = 462516224 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:15:24Z : PB = 462516224 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:15:24Z : PB = 462516224 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:15:24Z : PB = 462516224 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:15:24Z : PB = 462516224 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:15:24Z : PB = 466173952 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:15:24Z : PB = 466173952 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:15:24Z : PB = 466173952 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:15:24Z : PB = 466239488 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:15:24Z : PB = 465674240 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:15:24Z : PB = 465674240 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:15:24Z : PB = 465674240 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:15:24Z : PB = 465674240 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:15:24Z : PB = 469622784 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:15:24Z : PB = 469622784 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:15:24Z : PB = 469622784 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:15:24Z : PB = 469622784 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:15:24Z : PB = 469622784 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:15:25Z : PB = 469622784 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:15:25Z : PB = 469622784 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:15:25Z : PB = 469622784 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:15:25Z : PB = 472653824 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:15:25Z : PB = 472719360 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:15:25Z : PB = 472784896 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:15:25Z : PB = 472915968 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:15:25Z : PB = 472981504 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:15:25Z : PB = 473055232 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:15:25Z : PB = 473055232 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:15:25Z : PB = 473055232 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:15:25Z : PB = 476024832 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:15:25Z : PB = 476024832 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:15:25Z : PB = 476090368 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:15:25Z : PB = 475549696 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:15:25Z : PB = 475549696 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:15:25Z : PB = 475549696 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:15:25Z : PB = 475549696 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:15:25Z : PB = 475549696 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:15:25Z : PB = 479780864 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:15:25Z : PB = 479780864 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:15:25Z : PB = 479780864 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:15:25Z : PB = 479780864 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:15:25Z : PB = 479780864 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:15:25Z : PB = 479780864 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:15:25Z : PB = 479780864 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
